,date,bitcoin,ethereum,tether,ripple,solana,terra-luna,cardano,avalanche,stellar,monero
1794,2022-03-16 08:00:00,77,17,16,40,30,0,12,7,52,25
1795,2022-03-16 09:00:00,77,14,7,30,33,0,11,14,65,0
1796,2022-03-16 10:00:00,76,15,7,57,37,0,20,10,43,4
1797,2022-03-16 11:00:00,73,15,16,37,53,0,19,20,26,18
1798,2022-03-16 12:00:00,70,14,10,34,27,0,12,25,72,10
1799,2022-03-16 13:00:00,75,15,12,48,44,0,16,23,69,16
1800,2022-03-16 14:00:00,73,16,13,34,35,0,16,19,57,3
1801,2022-03-16 15:00:00,76,15,12,45,34,0,17,16,55,10
1802,2022-03-16 16:00:00,82,15,22,50,36,0,17,21,100,7
1803,2022-03-16 17:00:00,83,15,18,66,46,0,19,22,50,4
1804,2022-03-16 18:00:00,93,16,19,47,50,0,19,24,60,19
1805,2022-03-16 19:00:00,87,16,18,44,50,0,13,25,54,4
1806,2022-03-16 20:00:00,93,23,18,49,58,0,18,24,65,17
1807,2022-03-16 21:00:00,100,18,29,72,57,0,19,27,52,23
1808,2022-03-16 22:00:00,98,16,25,63,100,0,22,19,58,26
1809,2022-03-16 23:00:00,82,18,21,26,51,0,19,37,80,22
1810,2022-03-17 00:00:00,80,14,27,60,54,0,11,45,62,11
1811,2022-03-17 01:00:00,78,15,17,60,28,0,13,45,68,11
1812,2022-03-17 02:00:00,70,18,28,50,50,0,15,56,53,6
1813,2022-03-17 03:00:00,69,13,19,38,44,0,16,41,44,6
1814,2022-03-17 04:00:00,82,16,8,39,33,0,17,22,85,19
1815,2022-03-17 05:00:00,83,16,23,63,35,0,13,18,64,25
1816,2022-03-17 06:00:00,71,17,21,30,55,0,12,18,52,11
1817,2022-03-17 07:00:00,75,16,6,45,39,0,10,10,62,0
1818,2022-03-17 08:00:00,74,17,9,53,32,0,14,10,60,5
1819,2022-03-17 09:00:00,76,18,17,41,38,0,18,6,94,23
1820,2022-03-17 10:00:00,78,14,19,32,36,0,14,11,53,9
1821,2022-03-17 11:00:00,80,14,17,33,35,0,12,18,29,20
1822,2022-03-17 12:00:00,76,15,21,41,46,0,11,12,58,0
1823,2022-03-17 13:00:00,78,17,20,26,31,0,21,24,61,11
1824,2022-03-17 14:00:00,83,19,21,36,43,0,12,14,37,27
1825,2022-03-17 15:00:00,79,17,20,31,42,0,24,14,54,7
1826,2022-03-17 16:00:00,75,18,14,53,50,0,19,21,81,7
1827,2022-03-17 17:00:00,82,17,16,43,37,0,23,24,64,20
1828,2022-03-17 18:00:00,72,15,13,42,60,0,9,24,71,10
1829,2022-03-17 19:00:00,84,16,18,68,45,0,22,17,69,14
1830,2022-03-17 20:00:00,80,20,17,32,48,0,18,28,60,4
1831,2022-03-17 21:00:00,78,21,17,56,66,0,14,54,57,23
1832,2022-03-17 22:00:00,85,19,13,43,62,0,13,30,54,11
1833,2022-03-17 23:00:00,75,18,11,35,56,0,15,41,35,6
1834,2022-03-18 00:00:00,69,14,14,48,27,0,13,43,48,12
1835,2022-03-18 01:00:00,58,15,11,53,42,0,17,43,48,18
1836,2022-03-18 02:00:00,62,15,26,43,40,0,14,35,74,36
1837,2022-03-18 03:00:00,73,9,8,13,33,0,8,30,47,13
1838,2022-03-18 04:00:00,74,16,17,27,32,0,15,41,71,7
1839,2022-03-18 05:00:00,71,10,13,40,64,0,14,12,64,21
1840,2022-03-18 06:00:00,77,15,8,48,38,0,19,15,69,6
1841,2022-03-18 07:00:00,72,22,7,50,53,0,14,9,39,0
1842,2022-03-18 08:00:00,75,12,10,40,26,0,6,17,84,5
1843,2022-03-18 09:00:00,75,11,9,58,50,0,19,12,35,10
1844,2022-03-18 10:00:00,76,16,12,33,29,0,11,9,33,9
1845,2022-03-18 11:00:00,75,17,27,59,35,0,19,18,31,9
1846,2022-03-18 12:00:00,73,14,20,54,55,0,16,19,44,0
1847,2022-03-18 13:00:00,73,12,9,32,46,0,15,18,53,11
1848,2022-03-18 14:00:00,76,18,18,38,49,0,13,22,60,11
1849,2022-03-18 15:00:00,72,18,5,32,54,0,14,29,73,15
1850,2022-03-18 16:00:00,79,19,17,43,35,0,17,27,63,15
1851,2022-03-18 17:00:00,83,21,17,56,44,0,15,22,56,24
1852,2022-03-18 18:00:00,82,22,23,52,60,0,12,29,73,21
1853,2022-03-18 19:00:00,83,17,14,52,44,0,20,34,50,18
1854,2022-03-18 20:00:00,100,24,20,43,48,0,25,44,67,19
1855,2022-03-18 21:00:00,94,24,28,63,63,0,11,35,83,10
1856,2022-03-18 22:00:00,80,22,14,48,52,0,21,38,23,17
1857,2022-03-18 23:00:00,87,20,27,32,41,0,12,34,44,12
1858,2022-03-19 00:00:00,75,21,20,33,29,0,18,43,78,19
1859,2022-03-19 00:00:00,69,19,20,34,32,0,15,36,67,16
1860,2022-03-19 01:00:00,78,17,8,35,32,0,14,36,67,16
1861,2022-03-19 02:00:00,63,15,30,9,45,0,16,61,46,28
1862,2022-03-19 03:00:00,61,12,9,51,50,0,9,63,54,12
1863,2022-03-19 04:00:00,65,14,14,5,16,0,14,53,31,12
1864,2022-03-19 05:00:00,60,17,14,44,53,0,9,49,31,6
1865,2022-03-19 06:00:00,75,20,9,41,49,0,22,27,41,0
1866,2022-03-19 07:00:00,70,13,20,17,31,0,14,22,49,11
1867,2022-03-19 08:00:00,76,13,22,31,29,0,5,10,50,5
1868,2022-03-19 09:00:00,74,14,7,34,44,0,18,13,34,14
1869,2022-03-19 10:00:00,60,15,7,43,36,0,7,13,61,14
1870,2022-03-19 11:00:00,60,17,13,58,60,0,11,18,57,9
1871,2022-03-19 12:00:00,67,15,6,40,54,0,16,25,32,8
1872,2022-03-19 13:00:00,63,19,14,44,66,0,15,28,61,11
1873,2022-03-19 14:00:00,69,16,19,42,54,0,12,19,29,14
1874,2022-03-19 15:00:00,69,16,16,53,37,0,10,30,39,7
1875,2022-03-19 16:00:00,64,16,21,25,44,0,17,22,57,14
1876,2022-03-19 17:00:00,65,14,19,55,60,0,15,25,44,15
1877,2022-03-19 18:00:00,67,18,17,45,48,0,17,22,31,0
1878,2022-03-19 19:00:00,73,17,24,50,53,0,25,22,61,12
1879,2022-03-19 20:00:00,74,18,13,57,59,0,21,23,87,17
1880,2022-03-19 21:00:00,68,15,17,61,49,0,13,28,41,14
1881,2022-03-19 22:00:00,77,23,30,59,49,0,30,38,76,20
1882,2022-03-19 23:00:00,75,18,20,17,39,0,9,33,76,0
1883,2022-03-20 00:00:00,63,16,8,61,62,0,10,38,51,17
1884,2022-03-20 01:00:00,69,16,21,48,44,0,18,37,51,11
1885,2022-03-20 02:00:00,57,17,9,59,31,0,12,31,53,12
1886,2022-03-20 03:00:00,60,17,18,39,36,0,15,25,62,0
1887,2022-03-20 04:00:00,56,14,19,75,33,0,14,24,45,13
1888,2022-03-20 05:00:00,55,10,14,55,42,0,18,22,19,0
1889,2022-03-20 06:00:00,55,18,18,28,67,0,19,15,55,6
1890,2022-03-20 07:00:00,74,18,4,60,39,0,15,11,50,0
1891,2022-03-20 08:00:00,61,15,8,16,49,0,17,15,31,10
1892,2022-03-20 09:00:00,59,14,14,38,35,0,11,6,44,10
1893,2022-03-20 10:00:00,62,16,14,26,43,0,17,15,53,9
1894,2022-03-20 11:00:00,60,14,3,41,34,0,10,8,44,9
1895,2022-03-20 12:00:00,62,15,21,35,24,0,15,13,57,4
1896,2022-03-20 13:00:00,66,14,17,35,42,0,15,23,42,26
1897,2022-03-20 14:00:00,62,14,21,44,48,0,12,15,64,7
1898,2022-03-20 15:00:00,60,15,16,33,39,0,16,21,49,3
1899,2022-03-20 16:00:00,66,18,18,41,28,0,14,18,57,18
1900,2022-03-20 17:00:00,65,14,26,30,30,0,15,16,50,11
1901,2022-03-20 18:00:00,66,15,22,43,41,0,14,13,48,26
1902,2022-03-20 19:00:00,65,14,17,33,54,0,19,17,61,15
1903,2022-03-20 20:00:00,67,16,40,46,58,0,15,19,12,31
1904,2022-03-20 21:00:00,73,19,16,66,66,0,12,19,21,17
1905,2022-03-20 22:00:00,70,20,11,34,41,0,23,30,44,19
1906,2022-03-20 23:00:00,67,17,12,58,52,0,12,39,74,21
1907,2022-03-21 00:00:00,75,9,20,54,24,0,13,29,48,0
1908,2022-03-21 01:00:00,53,11,23,57,37,0,15,26,68,42
1909,2022-03-21 02:00:00,54,12,24,55,32,0,11,25,60,5
1910,2022-03-21 03:00:00,67,11,12,53,55,0,14,26,68,11
1911,2022-03-21 04:00:00,56,14,22,18,26,0,10,26,59,0
1912,2022-03-21 05:00:00,64,17,21,31,58,0,18,9,56,17
1913,2022-03-21 06:00:00,62,18,22,54,42,0,9,9,45,0
1914,2022-03-21 07:00:00,64,13,13,21,29,0,11,11,18,5
1915,2022-03-21 08:00:00,66,14,3,39,41,0,14,6,59,8
1916,2022-03-21 09:00:00,64,15,18,65,54,0,13,11,24,12
1917,2022-03-21 10:00:00,66,15,8,74,42,0,15,12,27,4
1918,2022-03-21 11:00:00,66,16,10,47,44,0,20,7,39,14
1919,2022-03-21 12:00:00,72,16,17,46,43,0,11,18,33,7
1920,2022-03-21 13:00:00,70,17,14,79,25,0,15,11,64,16
1921,2022-03-21 14:00:00,66,15,20,55,55,0,9,20,46,24
1922,2022-03-21 15:00:00,67,15,14,44,65,0,13,24,50,12
1923,2022-03-21 16:00:00,71,18,21,65,50,0,21,24,45,22
1924,2022-03-21 17:00:00,69,17,32,54,43,0,17,19,43,7
1925,2022-03-21 18:00:00,71,18,16,55,48,0,14,40,88,17
1926,2022-03-21 19:00:00,74,18,16,80,78,0,17,47,37,0
1927,2022-03-21 20:00:00,84,19,12,100,50,0,13,36,35,27
1928,2022-03-21 21:00:00,77,18,16,68,60,0,15,38,53,9
1929,2022-03-21 22:00:00,75,20,14,59,62,0,22,45,76,24
1930,2022-03-21 23:00:00,73,17,15,53,51,0,16,39,58,26
1931,2022-03-22 00:00:00,64,17,19,57,51,0,18,45,47,0
1932,2022-03-22 01:00:00,61,14,30,60,40,0,18,87,72,10
1933,2022-03-22 02:00:00,65,16,12,38,53,0,27,96,49,0
1934,2022-03-22 03:00:00,58,16,25,71,55,0,17,100,74,6
1935,2022-03-22 04:00:00,68,20,18,46,42,0,19,88,48,18
1936,2022-03-22 05:00:00,72,22,8,53,65,0,19,35,45,17
1937,2022-03-22 06:00:00,70,20,8,76,48,0,17,21,66,15
1938,2022-03-22 07:00:00,67,17,10,40,54,0,12,16,51,5
1939,2022-03-22 08:00:00,70,17,10,41,31,0,23,14,27,4
1940,2022-03-22 09:00:00,68,18,33,50,65,0,20,9,24,12
1941,2022-03-22 10:00:00,67,18,17,30,32,0,21,17,23,11
1942,2022-03-22 11:00:00,81,17,24,58,32,0,18,18,29,14
1943,2022-03-22 12:00:00,69,18,10,48,56,0,17,19,65,19
1944,2022-03-22 13:00:00,82,19,19,34,32,0,21,21,38,12
1945,2022-03-22 14:00:00,75,17,23,24,50,0,27,19,87,18
1946,2022-03-22 15:00:00,77,21,12,59,63,0,20,16,41,16
1947,2022-03-22 16:00:00,77,18,16,44,59,0,17,18,64,6
1948,2022-03-22 17:00:00,74,17,17,51,60,0,15,21,66,6
1949,2022-03-22 18:00:00,79,19,31,92,35,0,29,24,59,17
1950,2022-03-22 19:00:00,76,21,14,57,70,0,29,21,44,15
1951,2022-03-22 20:00:00,73,17,17,58,63,0,20,20,51,8
1952,2022-03-22 21:00:00,83,23,26,27,60,0,26,32,53,13
1953,2022-03-22 22:00:00,70,20,25,49,40,0,25,24,58,10
1954,2022-03-22 23:00:00,74,15,15,44,52,0,22,25,57,10
1955,2022-03-23 00:00:00,69,16,19,79,52,0,26,25,41,10
1956,2022-03-23 01:00:00,71,20,15,39,67,0,24,32,55,10
1957,2022-03-23 02:00:00,69,15,19,44,30,0,12,28,73,10
1958,2022-03-23 03:00:00,61,15,25,34,35,0,22,25,56,11
1959,2022-03-23 04:00:00,74,16,9,50,45,0,20,22,58,29
1960,2022-03-23 05:00:00,70,15,4,47,38,0,10,10,33,11
1961,2022-03-23 06:00:00,71,12,22,43,54,0,19,10,35,5
1962,2022-03-23 07:00:00,73,15,17,56,34,0,15,8,41,0
1963,2022-03-23 08:00:00,65,13,9,56,51,0,12,7,21,13
1964,2022-03-23 09:00:00,67,17,21,65,25,0,20,10,60,16
1965,2022-03-23 10:00:00,61,16,30,47,45,0,26,11,38,11
1966,2022-03-23 11:00:00,67,14,3,41,31,0,16,10,28,10
1967,2022-03-23 12:00:00,73,13,20,39,32,0,16,20,50,13
1968,2022-03-23 13:00:00,65,16,22,66,52,0,32,20,55,9
1969,2022-03-23 14:00:00,70,15,24,58,65,0,47,19,48,3
1970,2022-03-23 15:00:00,69,16,7,50,51,0,35,19,53,6
1971,2022-03-23 16:00:00,75,20,16,41,57,0,48,21,43,18
1972,2022-03-23 17:00:00,75,19,21,39,48,0,38,27,50,12
1973,2022-03-23 18:00:00,77,18,9,66,50,0,36,25,48,6
1974,2022-03-23 19:00:00,71,16,12,44,68,0,29,21,50,13
1975,2022-03-23 20:00:00,82,19,17,75,56,0,43,14,38,15
1976,2022-03-23 21:00:00,72,20,16,60,57,0,34,35,47,0
1977,2022-03-23 22:00:00,87,21,10,47,44,0,40,34,84,23
1978,2022-03-23 23:00:00,73,22,18,39,67,0,34,38,100,15
1979,2022-03-24 00:00:00,72,15,22,58,41,0,20,46,50,29
1980,2022-03-24 01:00:00,67,14,29,57,75,0,27,90,49,29
1981,2022-03-24 02:00:00,59,16,11,52,49,0,20,63,46,15
1982,2022-03-24 03:00:00,66,9,8,46,38,0,26,95,64,32
1983,2022-03-24 04:00:00,80,14,25,65,39,0,26,56,39,11
1984,2022-03-24 05:00:00,68,15,20,38,55,0,24,16,76,11
1985,2022-03-24 06:00:00,68,18,32,38,56,0,34,15,39,5
1986,2022-03-24 07:00:00,67,15,29,38,54,0,44,9,40,9
1987,2022-03-24 08:00:00,70,15,15,64,69,0,38,9,54,8
1988,2022-03-24 09:00:00,72,14,15,40,66,0,32,11,24,8
1989,2022-03-24 10:00:00,61,16,14,41,76,0,32,15,83,11
1990,2022-03-24 11:00:00,74,18,8,46,74,0,42,15,39,17
1991,2022-03-24 12:00:00,74,16,19,42,70,0,36,15,32,3
1992,2022-03-24 13:00:00,72,15,7,26,56,0,38,17,48,0
1993,2022-03-24 14:00:00,75,16,20,23,70,0,34,14,45,18
1994,2022-03-24 15:00:00,85,21,22,49,76,0,35,16,57,12
1995,2022-03-24 16:00:00,87,20,24,75,75,0,30,14,66,15
1996,2022-03-24 17:00:00,95,19,28,57,72,0,46,12,48,22
1997,2022-03-24 18:00:00,85,23,27,65,79,0,42,13,47,10
1998,2022-03-24 19:00:00,88,20,18,58,72,0,38,15,50,7
1999,2022-03-24 20:00:00,100,24,14,61,100,0,44,26,60,29
2000,2022-03-24 21:00:00,88,22,30,66,77,0,44,19,65,16
2001,2022-03-24 22:00:00,87,18,29,62,81,0,28,24,40,13
2002,2022-03-24 23:00:00,77,18,7,33,70,0,28,31,43,9
2003,2022-03-25 00:00:00,73,18,14,51,63,0,31,21,38,5
2004,2022-03-25 01:00:00,71,14,17,47,60,0,29,19,66,5
2005,2022-03-25 02:00:00,66,15,22,76,48,0,29,25,35,10
2006,2022-03-25 03:00:00,59,18,0,49,78,0,25,18,48,16
2007,2022-03-25 04:00:00,67,19,25,55,81,0,28,24,45,11
2008,2022-03-25 05:00:00,74,19,36,53,48,0,30,9,38,16
2009,2022-03-25 06:00:00,73,17,7,52,59,0,21,8,54,5
2010,2022-03-25 07:00:00,74,19,10,27,51,0,30,9,49,22
2011,2022-03-25 08:00:00,69,17,6,42,70,0,21,16,55,13
2012,2022-03-25 09:00:00,67,18,15,63,56,0,22,4,44,23
2013,2022-03-25 10:00:00,76,18,34,44,41,0,29,16,50,15
2014,2022-03-25 11:00:00,73,21,10,32,54,0,21,9,28,7
2015,2022-03-25 12:00:00,75,19,20,46,40,0,26,15,47,10
2016,2022-03-25 13:00:00,84,21,16,48,56,0,34,16,25,9
2017,2022-03-25 14:00:00,82,19,7,41,42,0,32,18,42,15
2018,2022-03-25 15:00:00,86,17,9,36,75,0,21,22,50,3
2019,2022-03-25 16:00:00,81,19,19,53,60,0,28,23,44,19
2020,2022-03-25 17:00:00,88,18,12,42,54,0,28,17,49,13
2021,2022-03-25 18:00:00,78,18,26,72,69,0,23,12,42,17
2022,2022-03-25 19:00:00,81,16,16,28,70,0,16,19,55,14
2023,2022-03-25 20:00:00,82,16,9,58,54,0,24,21,44,16
2024,2022-03-25 21:00:00,86,17,22,37,89,0,21,32,53,17
2025,2022-03-25 22:00:00,90,18,14,51,46,0,26,31,14,9
2026,2022-03-25 23:00:00,75,18,11,55,76,0,27,34,31,5
2027,2022-03-26 00:00:00,61,19,27,52,45,0,15,41,31,5
2028,2022-03-26 00:00:00,52,16,29,57,32,0,15,40,31,5
2029,2022-03-26 01:00:00,51,13,17,35,37,0,12,73,46,15
2030,2022-03-26 02:00:00,56,10,18,55,22,0,17,73,42,5
2031,2022-03-26 03:00:00,50,10,14,38,35,0,14,79,33,11
2032,2022-03-26 04:00:00,59,9,34,65,29,0,9,52,98,17
2033,2022-03-26 05:00:00,59,13,0,35,34,0,18,26,52,6
2034,2022-03-26 06:00:00,65,13,22,28,25,0,24,8,53,5
2035,2022-03-26 07:00:00,51,11,12,55,35,0,22,8,29,10
2036,2022-03-26 08:00:00,62,12,32,45,45,0,26,13,38,19
2037,2022-03-26 09:00:00,55,14,27,47,33,0,16,13,50,5
2038,2022-03-26 10:00:00,57,14,7,47,28,0,27,11,50,8
2039,2022-03-26 11:00:00,58,15,32,40,37,0,17,13,50,12
2040,2022-03-26 12:00:00,57,13,19,53,35,0,19,17,31,0
2041,2022-03-26 13:00:00,50,10,18,43,45,0,16,24,25,7
2042,2022-03-26 14:00:00,56,11,25,41,26,0,10,17,44,3
2043,2022-03-26 15:00:00,54,16,14,43,41,0,16,26,54,20
2044,2022-03-26 16:00:00,58,14,20,53,41,0,20,13,37,20
2045,2022-03-26 17:00:00,56,14,29,39,42,0,20,29,45,21
2046,2022-03-26 18:00:00,63,14,28,86,37,0,16,22,41,11
2047,2022-03-26 19:00:00,67,15,33,34,61,0,20,24,51,12
2048,2022-03-26 20:00:00,62,16,11,80,46,0,23,18,38,0
2049,2022-03-26 21:00:00,62,13,22,61,48,0,23,21,40,22
2050,2022-03-26 22:00:00,70,13,29,63,44,0,21,22,39,10
2051,2022-03-26 23:00:00,59,12,9,49,30,0,27,36,31,16
2052,2022-03-27 00:00:00,51,18,18,51,24,0,17,23,59,21
2053,2022-03-27 01:00:00,55,14,49,46,27,0,22,31,48,11
2054,2022-03-27 02:00:00,50,13,9,33,52,0,23,25,16,11
2055,2022-03-27 03:00:00,51,14,10,39,23,0,10,29,29,11
2056,2022-03-27 04:00:00,50,14,25,77,43,0,15,20,24,12
2057,2022-03-27 05:00:00,53,11,14,40,34,0,15,15,17,12
2058,2022-03-27 06:00:00,50,16,23,23,37,0,19,15,43,11
2059,2022-03-27 07:00:00,56,14,4,56,31,0,13,6,50,0
2060,2022-03-27 08:00:00,63,12,28,34,50,0,9,7,53,5
2061,2022-03-27 09:00:00,53,14,16,40,34,0,17,5,28,9
2062,2022-03-27 10:00:00,54,15,15,74,31,0,13,8,41,18
2063,2022-03-27 11:00:00,55,12,17,42,24,0,21,6,57,8
2064,2022-03-27 12:00:00,58,15,13,36,29,0,11,12,34,23
2065,2022-03-27 13:00:00,54,14,12,25,26,0,20,16,82,7
2066,2022-03-27 14:00:00,60,16,32,65,36,0,14,16,27,10
2067,2022-03-27 15:00:00,61,16,14,44,39,0,19,21,44,10
2068,2022-03-27 16:00:00,61,14,25,52,36,0,18,17,74,13
2069,2022-03-27 17:00:00,56,15,11,83,25,0,20,23,45,14
2070,2022-03-27 18:00:00,57,15,27,28,28,0,14,20,36,21
2071,2022-03-27 19:00:00,67,17,38,65,51,0,21,24,56,7
2072,2022-03-27 20:00:00,79,19,30,48,43,0,28,34,48,24
2073,2022-03-27 21:00:00,100,23,22,58,43,0,22,38,54,9
2074,2022-03-27 22:00:00,97,22,21,56,43,0,26,66,40,10
2075,2022-03-27 23:00:00,77,19,35,77,26,0,23,75,63,21
2076,2022-03-28 00:00:00,76,16,13,39,51,0,17,95,36,5
2077,2022-03-28 01:00:00,81,20,16,62,41,0,29,77,53,10
2078,2022-03-28 02:00:00,65,16,24,71,39,0,22,46,73,0
2079,2022-03-28 03:00:00,66,17,32,62,35,0,31,28,29,0
2080,2022-03-28 04:00:00,80,14,29,43,41,0,19,21,30,20
2081,2022-03-28 05:00:00,82,18,31,36,38,0,25,20,47,14
2082,2022-03-28 06:00:00,73,17,18,59,58,0,21,9,21,13
2083,2022-03-28 07:00:00,66,20,7,72,54,0,20,9,48,8
2084,2022-03-28 08:00:00,71,18,10,72,38,0,23,10,27,11
2085,2022-03-28 09:00:00,67,17,18,67,48,0,19,11,22,15
2086,2022-03-28 10:00:00,72,17,18,58,31,0,18,11,29,7
2087,2022-03-28 11:00:00,72,19,11,48,44,0,29,13,65,3
2088,2022-03-28 12:00:00,78,18,20,52,42,0,24,18,36,12
2089,2022-03-28 13:00:00,76,20,19,75,42,0,25,19,32,17
2090,2022-03-28 14:00:00,78,19,21,64,52,0,33,12,66,5
2091,2022-03-28 15:00:00,79,21,14,59,41,0,36,14,62,8
2092,2022-03-28 16:00:00,80,20,22,58,40,0,27,15,47,15
2093,2022-03-28 17:00:00,71,19,18,63,42,0,29,20,39,21
2094,2022-03-28 18:00:00,83,25,20,92,36,0,33,23,52,24
2095,2022-03-28 19:00:00,92,26,18,83,72,0,33,20,39,6
2096,2022-03-28 20:00:00,89,26,28,100,54,0,31,23,46,20
2097,2022-03-28 21:00:00,88,24,13,72,46,0,26,30,57,8
2098,2022-03-28 22:00:00,78,20,39,52,40,0,25,35,68,13
2099,2022-03-28 23:00:00,75,18,16,41,39,0,25,34,43,14
2100,2022-03-29 00:00:00,68,17,16,34,35,0,25,23,34,10
2101,2022-03-29 01:00:00,68,17,28,53,51,0,15,20,52,14
2102,2022-03-29 02:00:00,65,16,25,64,33,0,23,20,49,10
2103,2022-03-29 03:00:00,67,15,21,44,41,0,15,18,40,5
2104,2022-03-29 04:00:00,75,17,13,48,41,0,21,12,50,5
2105,2022-03-29 05:00:00,71,21,24,37,50,0,28,12,100,24
2106,2022-03-29 06:00:00,66,16,4,67,37,0,22,14,43,4
2107,2022-03-29 07:00:00,59,13,7,35,34,0,18,6,56,4
2108,2022-03-29 08:00:00,69,21,3,91,35,0,23,8,27,8
2109,2022-03-29 09:00:00,70,21,16,42,34,0,23,4,75,19
2110,2022-03-29 10:00:00,72,17,21,56,45,0,21,8,40,25
2111,2022-03-29 11:00:00,67,17,8,50,44,0,16,11,29,6
2112,2022-03-29 12:00:00,72,22,18,82,36,0,19,10,33,21
2113,2022-03-29 13:00:00,72,19,21,52,44,0,17,13,44,3
2114,2022-03-29 14:00:00,72,15,17,61,51,0,23,17,26,6
2115,2022-03-29 15:00:00,74,22,29,64,37,0,24,18,73,14
2116,2022-03-29 16:00:00,77,19,17,86,54,0,23,26,48,3
2117,2022-03-29 17:00:00,63,20,22,51,70,0,19,17,54,15
2118,2022-03-29 18:00:00,65,17,18,70,35,0,22,17,32,12
2119,2022-03-29 19:00:00,66,19,16,88,44,0,29,18,43,13
2120,2022-03-29 20:00:00,74,20,9,78,50,0,17,20,48,21
2121,2022-03-29 21:00:00,73,22,14,65,43,0,24,23,43,21
2122,2022-03-29 22:00:00,71,17,20,28,48,0,14,33,62,9
2123,2022-03-29 23:00:00,62,18,20,61,35,0,22,33,34,19
2124,2022-03-30 00:00:00,63,13,23,32,32,0,18,62,38,18
2125,2022-03-30 01:00:00,56,12,19,35,38,0,9,70,47,5
2126,2022-03-30 02:00:00,51,17,24,62,53,0,15,61,44,5
2127,2022-03-30 03:00:00,55,14,9,66,21,0,13,100,37,15
2128,2022-03-30 04:00:00,64,17,26,53,33,0,16,44,47,15
2129,2022-03-30 05:00:00,61,14,20,61,48,0,23,16,58,5
2130,2022-03-30 06:00:00,59,13,29,51,30,0,11,18,35,30
2131,2022-03-30 07:00:00,65,15,20,38,55,0,19,5,49,16
2132,2022-03-30 08:00:00,62,16,10,50,36,0,23,5,51,8
2133,2022-03-30 09:00:00,63,16,25,61,33,0,19,14,34,11
2134,2022-03-30 10:00:00,61,16,6,74,45,0,24,14,55,7
2135,2022-03-30 11:00:00,62,18,11,54,34,0,12,11,34,7
2136,2022-03-30 12:00:00,58,15,23,37,43,0,15,17,13,12
2137,2022-03-30 13:00:00,63,12,17,55,37,0,20,16,33,9
2138,2022-03-30 14:00:00,67,15,30,58,42,0,17,18,46,6
2139,2022-03-30 15:00:00,58,14,31,52,80,0,18,18,35,8
2140,2022-03-30 16:00:00,68,13,18,72,63,0,14,21,59,18
2141,2022-03-30 17:00:00,63,17,22,46,89,0,27,16,41,16
2142,2022-03-30 18:00:00,68,17,19,64,78,0,18,22,74,19
2143,2022-03-30 19:00:00,71,20,23,75,78,0,29,28,58,15
2144,2022-03-30 20:00:00,79,17,28,54,65,0,23,19,71,23
2145,2022-03-30 21:00:00,69,16,10,66,80,0,23,24,31,11
2146,2022-03-30 22:00:00,68,15,37,46,47,0,24,23,82,4
2147,2022-03-30 23:00:00,68,14,8,47,55,0,22,16,41,10
2148,2022-03-31 00:00:00,57,14,16,67,31,0,12,28,45,0
2149,2022-03-31 01:00:00,54,13,27,64,53,0,15,25,71,18
2150,2022-03-31 02:00:00,62,13,16,73,61,0,22,29,87,14
2151,2022-03-31 03:00:00,56,13,13,70,49,0,18,26,73,0
2152,2022-03-31 04:00:00,65,16,8,61,75,0,24,15,52,15
2153,2022-03-31 05:00:00,61,16,31,45,41,0,25,13,34,5
2154,2022-03-31 06:00:00,53,16,4,63,44,0,16,14,40,21
2155,2022-03-31 07:00:00,55,14,3,52,44,0,17,14,49,20
2156,2022-03-31 08:00:00,55,12,10,47,36,0,15,8,16,15
2157,2022-03-31 09:00:00,53,15,15,50,54,0,19,12,19,7
2158,2022-03-31 10:00:00,59,17,12,63,58,0,28,8,39,14
2159,2022-03-31 11:00:00,59,11,8,52,53,0,25,10,52,13
2160,2022-03-31 12:00:00,64,15,10,44,86,0,21,14,31,3
2161,2022-03-31 13:00:00,66,14,5,36,56,0,20,15,54,3
2162,2022-03-31 14:00:00,67,15,15,77,57,0,19,13,68,13
2163,2022-03-31 15:00:00,62,13,17,42,72,0,17,17,42,8
2164,2022-03-31 16:00:00,70,16,21,78,51,0,21,12,44,11
2165,2022-03-31 17:00:00,69,15,23,62,65,0,21,16,61,15
2166,2022-03-31 18:00:00,73,16,21,65,46,0,23,22,51,9
2167,2022-03-31 19:00:00,78,14,14,53,62,0,17,18,60,37
2168,2022-03-31 20:00:00,80,18,9,71,44,0,29,21,46,19
2169,2022-03-31 21:00:00,70,18,25,85,48,0,16,19,62,21
2170,2022-03-31 22:00:00,66,14,20,77,46,0,24,44,43,19
2171,2022-03-31 23:00:00,62,13,25,64,44,0,23,21,76,25
2172,2022-04-01 00:00:00,64,16,24,54,35,0,20,41,40,5
2173,2022-04-01 01:00:00,57,14,24,25,53,0,22,58,54,5
2174,2022-04-01 02:00:00,66,11,8,55,50,0,9,50,50,5
2175,2022-04-01 03:00:00,76,12,17,52,56,0,16,70,62,0
2176,2022-04-01 04:00:00,67,11,25,39,45,0,15,31,88,5
2177,2022-04-01 05:00:00,68,13,12,41,37,0,12,22,54,9
2178,2022-04-01 06:00:00,61,12,18,59,34,0,14,18,53,9
2179,2022-04-01 07:00:00,61,11,10,53,36,0,21,7,8,8
2180,2022-04-01 08:00:00,60,12,0,44,57,0,15,9,73,20
